SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_metro_direct
2024-03-14,Condo/Co-op,3808 W SE #202,Washington,DC,20020.0,177000.0,2.0,1.0,Hillcrest,629.0,,1940.0,323.0,38.8633177,-76.9514417,0.6040084938093488,3.241686813923678
2024-03-15,Townhouse,5011 Queens Stroll Pl SE,Washington,DC,20019.0,460000.0,4.0,2.5,Marshall Heights,2176.0,2913.0,2008.0,50.0,38.883033,-76.9306133,0.4853899366300779,0.9991514301377635
2024-03-15,Townhouse,610 Darrington St SE,Washington,DC,20032.0,460000.0,4.0,2.5,Congress Heights,1498.0,2762.0,1953.0,0.0,38.8264085,-76.9979809,1.326956140851813,2.2135684493471817
2024-05-16,Townhouse,1613 R St SE,Washington,DC,20020.0,255650.0,3.0,1.0,Anacostia,1558.0,1100.0,1939.0,0.0,38.8692699,-76.9816214,0.6324468634550768,1.3171374420931066
2024-04-30,Townhouse,2409 S St SE,Washington,DC,20020.0,572000.0,3.0,3.0,Randle Heights,2088.0,4702.0,1928.0,0.0,38.8679969,-76.9716072,0.5667249157175986,1.8456313027968867
2024-03-15,Condo/Co-op,1111 Pennsylvania Ave SE #303,Washington,DC,20003.0,829000.0,2.0,2.0,Old City 1,1280.0,,2019.0,1246.0,38.882237,-76.9908545,0.1439940485651379,0.4760077067596308
2024-04-04,Townhouse,4315 12th St SE,Washington,DC,20032.0,325000.0,4.0,2.5,Congress Heights,2076.0,2047.0,1977.0,0.0,38.8336308,-76.9864151,0.9334243962345246,1.222426139774258
2024-04-29,Townhouse,603 Browns Ct SE,Washington,DC,20003.0,715000.0,2.0,1.0,Capitol Hill,936.0,533.0,1908.0,0.0,38.888039,-76.997744,0.8822801006662521,0.4477006415469289
2024-05-14,Townhouse,1136 Branch Ave SE,Washington,DC,20019.0,510000.0,3.0,3.5,Hillcrest,1283.0,1360.0,1940.0,0.0,38.8762792,-76.9608853,1.3321453528582066,1.7446744566099035
2024-05-24,Townhouse,3926 R St SE,Washington,DC,20020.0,485000.0,4.0,2.5,Fort Dupont Park,1584.0,3714.0,1941.0,0.0,38.8659244,-76.9470291,0.3347185675165651,2.8399863822750677
2024-04-17,Multi-Family (2-4 Unit),114 P St SW,Washington,DC,20024.0,649900.0,,,Old City 1,1120.0,1200.0,1941.0,0.0,38.8719085,-77.0127899,1.0255481008103131,0.6488561609246525
2024-04-05,Multi-Family (2-4 Unit),216 Orange St SE,Washington,DC,20032.0,640000.0,,,Congress Heights,2574.0,6463.0,1943.0,0.0,38.8471137,-77.0045587,1.2672841459511466,1.4441445476351724
2024-05-03,Condo/Co-op,1713 Gainesville St SE #201,Washington,DC,20020.0,195000.0,3.0,2.5,Randle Heights,1678.0,,1965.0,422.0,38.8547363,-76.9795799,0.30814296010838466,1.2526077833686367
2024-03-26,Condo/Co-op,3105 Naylor Rd SE #304,Washington,DC,20020.0,85000.0,1.0,1.0,Randle Heights,654.0,,1965.0,414.0,38.8526096,-76.9637299,0.9764562617848355,2.231035441441042
2024-05-17,Condo/Co-op,355 I St SW #518,Washington,DC,20024.0,395000.0,1.0,1.0,R. L. A. SW,667.0,,2005.0,468.0,38.8795058,-77.0165651,0.5742539103945593,0.2853591722275796
2024-05-09,Condo/Co-op,501 Slaters Ln #1010,Alexandria,VA,22314.0,500000.0,2.0,2.0,MARINA TOWERS,1195.0,,1970.0,983.0,38.822431,-77.0414759,1.622198884090036,1.264867485032037
2024-04-17,Townhouse,2517 Sayles Pl SE #9,Washington,DC,20020.0,419000.0,2.0,2.0,Barry Farms,1186.0,,2013.0,202.0,38.8599467,-76.992896,0.3037445483379066,0.31367417004022596
2024-05-31,Condo/Co-op,350 9th St SE #25,Washington,DC,20003.0,675000.0,2.0,2.0,Capitol Hill,959.0,,1891.0,447.0,38.8843204,-76.9932424,0.3325055221697521,0.21619469894868373
2024-05-01,Condo/Co-op,1301 Delaware Ave SW Unit N806,Washington,DC,20024.0,185000.0,2.0,1.0,R. L. A. SW,850.0,,1962.0,2131.0,38.8746067,-77.0155237,0.6687905098598337,0.26680240714962883
2024-04-03,Townhouse,4512 Texas Ave SE,Washington,DC,20019.0,320000.0,2.0,1.0,Fort Dupont Park,884.0,1326.0,1950.0,0.0,38.8852669,-76.9410237,0.46384762630548765,0.6463648402117907
2024-03-29,Condo/Co-op,414 Seward Sq SE #402,Washington,DC,20003.0,370000.0,1.0,1.0,Capitol Hill,557.0,,1928.0,865.0,38.8867853,-76.9999692,0.9758104260739899,0.4436690816954739
2024-05-28,Townhouse,84 54th St SE,Washington,DC,20019.0,290000.0,3.0,1.5,Deanwood,1762.0,2738.0,1950.0,0.0,38.8875937,-76.9231511,0.21599255545306933,1.2661555242797577
2024-03-28,Townhouse,246 14th St SE,Washington,DC,20003.0,530000.0,0.0,,Old City 1,1200.0,1051.0,1910.0,0.0,38.8857122,-76.9852825,0.47550579241145335,0.4910113936099643
2024-04-22,Townhouse,1332 Independence Ave SE,Washington,DC,20003.0,2585000.0,5.0,5.5,Old City 1,4198.0,1625.0,1905.0,0.0,38.8877999,-76.9871789,0.559319206129805,0.7431182974298577
2024-05-06,Condo/Co-op,800 4th St SW Unit N708,Washington,DC,20024.0,325000.0,1.0,1.0,R. L. A. SW,608.0,,1959.0,671.0,38.8802752,-77.0170964,0.57959850420208,0.3599775428475609
2024-04-26,Townhouse,2646 Stanton Rd SE,Washington,DC,20020.0,549000.0,4.0,3.5,Barry Farms,2400.0,2000.0,2024.0,0.0,38.8585689,-76.9885886,0.6662801608137172,0.6910575922522103
2024-05-02,Condo/Co-op,116 N Carolina Ave SE #201,Washington,DC,20003.0,370000.0,1.0,1.0,Capitol Hill,438.0,,1900.0,330.0,38.8840941,-77.005172,0.759104992050678,0.13997541922222867
2024-03-14,Townhouse,2024 Fort Davis St SE Unit B,Washington,DC,20020.0,225000.0,2.0,1.0,Hillcrest,815.0,,1940.0,447.0,38.8636237,-76.9499655,0.5409238521625376,3.1638437339152814
2024-03-15,Townhouse,5017 Astor Pl SE,Washington,DC,20019.0,484000.0,4.0,3.5,Marshall Heights,2016.0,2000.0,2012.0,0.0,38.8870172,-76.9293862,0.5627413017295984,0.7816139382124321
2024-05-17,Condo/Co-op,501 Slaters Ln #606,Alexandria,VA,22314.0,325000.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759,1.622198884090036,1.264867485032037
2024-03-13,Townhouse,1434 W W St SE,Washington,DC,20020.0,280500.0,2.0,1.5,Anacostia,992.0,1952.0,1928.0,0.0,38.8641448,-76.9846101,0.8836851920225895,0.9294838468346497
2024-03-06,Condo/Co-op,1025 1st St SE #201,Washington,DC,20003.0,622000.0,2.0,2.0,Old City 1,1029.0,,2009.0,674.0,38.8776645,-77.0061079,1.2598586549195663,0.13329950474088073
2024-04-16,Single Family Residential,352 Raleigh St SE,Washington,DC,20032.0,300000.0,4.0,1.5,Congress Heights,1265.0,4166.0,1910.0,0.0,38.8442164,-76.9995193,0.7571694461168103,0.9961015078102197
2024-05-17,Condo/Co-op,1101 3rd St SW #110,Washington,DC,20024.0,295000.0,1.0,1.0,R. L. A. SW,581.0,,1960.0,574.0,38.8770732,-77.0158287,0.5774570459036181,0.14142102611336507
2024-05-24,Townhouse,1237 Independence Ave SE,Washington,DC,20003.0,960000.0,4.0,1.0,Old City 1,1852.0,1700.0,1900.0,0.0,38.8873996,-76.9889856,0.47458633481364765,0.6835870858547415
2024-04-26,Single Family Residential,2533 34th St SE,Washington,DC,20020.0,839900.0,3.0,3.5,Hillcrest,2989.0,8438.0,1938.0,0.0,38.858386,-76.9573551,1.3166265531949999,3.0026787071423913
2024-05-03,Single Family Residential,5038 Queens Stroll Pl SE,Washington,DC,20019.0,499900.0,3.0,3.5,Marshall Heights,2100.0,4000.0,1957.0,0.0,38.8833096,-76.9296904,0.4785722641364964,1.0241615047905959
2024-04-30,Townhouse,2507 Bowen Rd SE,Washington,DC,20020.0,479000.0,3.0,2.5,Barry Farms,1430.0,,2015.0,323.0,38.858934,-76.9930138,0.40299156140580444,0.4050899695834933
2024-04-10,Townhouse,4449 B St SE,Washington,DC,20019.0,340000.0,3.0,1.5,Fort Dupont Park,1452.0,4650.0,1975.0,0.0,38.8873553,-76.9384693,0.26253708204997156,0.34447875022659746
2024-04-02,Townhouse,4703 Springmaid Ln,Oxon Hill,MD,20745.0,340000.0,3.0,3.0,FOSTERS OVERLOOK PLAT 1>,1296.0,1500.0,2004.0,81.0,38.827132,-76.9922766,1.2593617370391508,1.9833957739306505
2024-04-11,Condo/Co-op,101 N Carolina Ave SE #204,Washington,DC,20003.0,295000.0,0.0,1.0,Capitol Hill,316.0,,1800.0,317.0,38.8835008,-77.0050081,0.8085783471655364,0.20429524922824163
2024-03-20,Townhouse,610 Galveston Pl SE,Washington,DC,20032.0,445000.0,3.0,2.5,Congress Heights,1088.0,1760.0,1951.0,0.0,38.8245819,-76.9987881,1.5391894912934165,2.4276176012485964
2024-04-29,Single Family Residential,3113 20th St SE,Washington,DC,20020.0,260000.0,2.0,1.5,Randle Heights,1090.0,2149.0,1910.0,0.0,38.8523531,-76.976615,0.060914364521362195,1.234912741150544
2024-05-29,Townhouse,816 3rd St SW #213,Washington,DC,20024.0,710000.0,3.0,2.5,R. L. A. SW,1597.0,,1961.0,837.0,38.8801513,-77.0146765,0.7526246841093348,0.42467063483528444
2024-04-30,Single Family Residential,4000 D St SE,Washington,DC,20019.0,650000.0,6.0,4.0,Fort Dupont Park,2760.0,10454.0,2023.0,0.0,38.8851439,-76.946807,0.9595965762666462,0.9960333756529236
2024-05-24,Townhouse,922 S Carolina Ave SE,Washington,DC,20003.0,1535000.0,3.0,1.5,Capitol Hill,1750.0,1907.0,1936.0,0.0,38.8850198,-76.9928599,0.3425260561251634,0.26478757036641765
2024-05-16,Condo/Co-op,1000 New Jersey Ave SE #913,Washington,DC,20003.0,630000.0,2.0,2.0,NAVY YARD,1100.0,,2006.0,741.0,38.8782502,-77.0045913,1.2675145104262042,0.17585042698945488
2024-03-08,Condo/Co-op,4000 E SE #203,Washington,DC,20019.0,95000.0,2.0,1.0,Fort Dupont Park,824.0,,1958.0,347.0,38.883118,-76.9464824,0.9863894013432268,1.1243708028346069
2024-05-10,Single Family Residential,3305 E E St SE,Washington,DC,20019.0,350000.0,2.0,2.0,Fort Dupont Park,1078.0,3724.0,1919.0,0.0,38.8826452,-76.9594226,1.4734535303735885,1.5618533338950165
2024-04-22,Condo/Co-op,1250 4th St SW Unit W705,Washington,DC,20024.0,345000.0,1.0,1.0,R. L. A. SW,533.0,,1967.0,655.0,38.8751479,-77.0172683,0.50667963752169,0.14545298938562579
2024-04-04,Townhouse,3042 M St SE,Washington,DC,20019.0,270000.0,2.0,1.0,Hillcrest,1188.0,1746.0,1940.0,0.0,38.8759486,-76.963469,1.11019390893453,1.5956524662036333
2024-03-29,Townhouse,93 55th St SE,Washington,DC,20019.0,495000.0,4.0,2.0,Deanwood,1759.0,2863.0,1947.0,0.0,38.8874018,-76.9225207,0.22732925735457832,1.3242682901734035
2024-05-20,Single Family Residential,840 Burns St SE,Washington,DC,20019.0,453500.0,3.0,1.5,Fort Dupont Park,2074.0,5598.0,1957.0,0.0,38.8778091,-76.9401123,1.0070889671594074,1.4124695108566439
2024-03-11,Condo/Co-op,3865 Halley Ter SE #203,Washington,DC,20032.0,178000.0,2.0,1.0,Congress Heights,980.0,,1964.0,396.0,38.8329415,-77.0076405,1.204322597146988,2.16791857300343
2024-05-28,Townhouse,311 6th St SE #1,Washington,DC,20003.0,584000.0,2.0,1.5,Capitol Hill,823.0,,1900.0,372.0,38.8851401,-76.9986017,0.8012855177879957,0.2448495498334953
2024-04-04,Condo/Co-op,700 7th St SW #312,Washington,DC,20024.0,326000.0,1.0,1.0,R. L. A. SW,740.0,,1967.0,992.0,38.8808288,-77.021414,0.4148389982109194,0.4212039970098449
2024-03-12,Condo/Co-op,501 Slaters Ln #304,Alexandria,VA,22314.0,349900.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759,1.622198884090036,1.264867485032037
2024-03-22,Multi-Family (2-4 Unit),1322 T St SE,Washington,DC,20020.0,750000.0,,,Anacostia,2878.0,3000.0,1927.0,0.0,38.8677399,-76.9859345,0.9568604393046575,0.9442331411846019
2024-05-22,Condo/Co-op,1000 New Jersey Ave SE #422,Washington,DC,20003.0,409000.0,1.0,1.0,NAVY YARD,725.0,,2006.0,353.0,38.8782502,-77.0045913,1.2675145104262042,0.17585042698945488
2024-03-22,Townhouse,343 11th St SE,Washington,DC,20003.0,975000.0,2.0,2.5,Capitol Hill,1468.0,2000.0,1908.0,0.0,38.8845141,-76.9917689,0.2335606236523815,0.3450537219038701
2024-05-22,Condo/Co-op,635 Slaters Ln #307,Alexandria,VA,22314.0,540000.0,1.0,1.0,LAND OF TOWNGATE,779.0,,1986.0,452.0,38.8227888,-77.0427829,1.5620143079208417,1.185635502048821
2024-05-22,Condo/Co-op,3107 Naylor Rd SE #304,Washington,DC,20020.0,81000.0,1.0,1.0,Randle Heights,654.0,,1965.0,414.0,38.8524519,-76.9635915,0.9967711667222015,2.2360950131196455
2024-04-01,Condo/Co-op,520 N St SW Unit S319,Washington,DC,20024.0,355000.0,1.0,1.0,HARBOUR SQUARE,708.0,,1966.0,1031.0,38.8738895,-77.0184269,0.5091700805779535,0.2615535028478559
2024-04-22,Multi-Family (2-4 Unit),502 Brandywine St SE,Washington,DC,20032.0,384900.0,,,Congress Heights,1995.0,2750.0,1951.0,0.0,38.8302929,-76.9989344,0.9269771002242388,1.8697565796380833
2024-04-16,Multi-Family (2-4 Unit),3012 Nelson Pl SE,Washington,DC,20019.0,619000.0,,,Hillcrest,2800.0,4188.0,1939.0,0.0,38.875343,-76.9640585,1.0384221888881067,1.6058114977392677
2024-03-11,Single Family Residential,1136 44th Pl SE,Washington,DC,20019.0,365000.0,3.0,1.5,Fort Dupont Park,1396.0,4950.0,1935.0,0.0,38.8774571,-76.936387,0.7744721534679385,1.4336918217471861
2024-03-13,Townhouse,1389 Barnaby Ter SE,Washington,DC,20032.0,380000.0,4.0,2.0,Congress Heights,1700.0,1435.0,1976.0,50.0,38.8339317,-76.9885514,0.7632129737380022,1.187959731819826
2024-04-30,Townhouse,138 Forrester St SW,Washington,DC,20032.0,350000.0,3.0,2.0,Congress Heights,1255.0,2464.0,1941.0,0.0,38.8250258,-77.0110082,1.9876863247605694,2.975577997731341
2024-04-25,Condo/Co-op,350 G St SW Unit N209,Washington,DC,20024.0,582500.0,2.0,2.0,R. L. A. SW,1076.0,,2004.0,736.0,38.8810532,-77.0165935,0.667295300927203,0.43516449459091827
2024-04-11,Townhouse,1502 41st St SE,Washington,DC,20020.0,335000.0,2.0,1.0,Fort Dupont Park,832.0,1789.0,1942.0,0.0,38.8684995,-76.9436286,0.4772739300308702,2.487359437483903
2024-05-10,Condo/Co-op,800 4th St SW Unit S110,Washington,DC,20024.0,265000.0,0.0,1.0,R. L. A. SW,582.0,,1959.0,603.0,38.880266,-77.0170883,0.5795608866485062,0.3590385926861324
2024-05-30,Townhouse,3462 23rd St SE,Washington,DC,20020.0,388000.0,3.0,2.0,Randle Heights,1408.0,2224.0,1947.0,0.0,38.8459727,-76.9714356,0.8995703024632739,1.4054529355825225
2024-04-10,Townhouse,4334 Chaplin St SE,Washington,DC,20019.0,380000.0,3.0,1.5,Fort Dupont Park,1520.0,2657.0,1948.0,0.0,38.8822078,-76.9403509,0.594999106580313,0.9395681028043542
2024-05-17,Townhouse,315 50th St SE,Washington,DC,20019.0,435000.0,3.0,3.5,Marshall Heights,1500.0,,2009.0,380.0,38.884817,-76.9309508,0.4485030545523869,0.826177247787273
2024-05-10,Townhouse,1905 Naylor Rd SE,Washington,DC,20020.0,515000.0,4.0,3.0,Anacostia,1824.0,1476.0,1937.0,0.0,38.8731334,-76.9779763,0.2511867884414808,1.0558011592500527
2024-05-30,Condo/Co-op,50 49th St SE #302,Washington,DC,20019.0,73000.0,1.0,1.0,Marshall Heights,522.0,,1960.0,247.0,38.8884813,-76.9321115,0.40665527242196914,0.49791320018524965
2024-03-29,Townhouse,2702 2nd St SE,Washington,DC,20032.0,455000.0,4.0,3.0,Congress Heights,1646.0,1509.0,1978.0,27.0,38.8498297,-77.0051932,1.5448813918403328,1.5714705546455712
2024-03-22,Condo/Co-op,3101 Naylor Rd SE Unit B,Washington,DC,20020.0,81000.0,1.0,1.0,Randle Heights,671.0,,1965.0,414.0,38.8529339,-76.964171,0.9241258159044128,2.208668393250866
2024-04-25,Townhouse,66 54th St SE,Washington,DC,20019.0,418000.0,3.0,1.5,Deanwood,1762.0,2738.0,1950.0,0.0,38.8879854,-76.9232427,0.17814955731776674,1.2486477849155564
2024-03-08,Townhouse,1006 Independence Ave SE,Washington,DC,20003.0,960000.0,2.0,1.5,Capitol Hill,1620.0,1199.0,1885.0,0.0,38.8877771,-76.9923087,0.5601502937324342,0.4954450923357062
2024-04-18,Condo/Co-op,635 Slaters Ln #109,Alexandria,VA,22314.0,728000.0,2.0,2.0,LAND OF TOWNGATE,1124.0,,2023.0,450.0,38.8227888,-77.0427829,1.5620143079208417,1.185635502048821
2024-04-12,Townhouse,639 Brandywine St SE,Washington,DC,20032.0,409900.0,3.0,2.0,Congress Heights,1536.0,2420.0,1950.0,0.0,38.8298872,-76.9972934,0.9356232275286612,1.83895452120543
2024-03-15,Condo/Co-op,300 M St SW Unit N106,Washington,DC,20024.0,340000.0,1.0,1.0,R. L. A. SW,745.0,,1967.0,848.0,38.8759398,-77.0164585,0.5410868149081675,0.10668278980754428
2024-03-11,Condo/Co-op,800 4th St SW Unit N722,Washington,DC,20024.0,290000.0,0.0,1.0,R. L. A. SW,575.0,,1959.0,616.0,38.880266,-77.0170883,0.5795608866485062,0.3590385926861324
2024-05-03,Condo/Co-op,401 15th St SE #402,Washington,DC,20003.0,625000.0,2.0,2.0,Old City 1,932.0,,2015.0,686.0,38.8838765,-76.9839278,0.5056131632486174,0.30723744869071734
2024-05-13,Townhouse,1193 46th Pl SE,Washington,DC,20019.0,290000.0,3.0,1.0,Fort Dupont Park,2112.0,2813.0,1950.0,0.0,38.8780434,-76.9323575,0.42170801608025144,1.4328345079314713
2024-04-26,Condo/Co-op,70 N St SE #813,Washington,DC,20003.0,950000.0,2.0,2.0,Old City 1,1275.0,,2020.0,893.0,38.8747698,-77.0068599,1.3802935998391614,0.1513463866215368
2024-03-11,Condo/Co-op,19 Galveston Pl SW #201,Washington,DC,20032.0,79750.0,1.0,1.0,Congress Heights,549.0,,1943.0,377.0,38.8245926,-77.008554,1.888690835309635,2.871918985925662
2024-04-26,Single Family Residential,1721 38th St SE,Washington,DC,20020.0,375000.0,2.0,1.5,Hillcrest,1567.0,5410.0,1941.0,0.0,38.8684192,-76.953181,0.349776103778931,2.7951039287001276
2024-04-30,Condo/Co-op,705 Brandywine St SE #301,Washington,DC,20032.0,136000.0,2.0,1.0,Congress Heights,706.0,,1953.0,344.0,38.8298566,-76.9959251,0.9264537741647684,1.7908785680085924
2024-04-24,Townhouse,2114 38th St SE Unit B,Washington,DC,20020.0,247500.0,2.0,1.0,Hillcrest,1233.0,,1940.0,450.0,38.8634681,-76.9520101,0.6066794530046717,3.245118827996975
2024-03-08,Multi-Family (2-4 Unit),5433 C St SE,Washington,DC,20019.0,599000.0,,,Marshall Heights,2442.0,4000.0,1953.0,0.0,38.8840336,-76.9224134,0.6015789951414764,1.4702886592168758
2024-05-30,Single Family Residential,5220 Astor Pl SE,Washington,DC,20019.0,645000.0,7.0,3.5,Marshall Heights,2593.0,4000.0,2007.0,0.0,38.8869849,-76.9259864,0.41427660632300817,1.051621646118131
2024-05-24,Single Family Residential,4700 Southern Ave SE,Washington,DC,20019.0,400000.0,3.0,1.5,Fort Dupont Park,2018.0,4969.0,1938.0,0.0,38.8750806,-76.9326842,0.6326603236076832,1.7429866642078662
2024-04-30,Single Family Residential,3930 1st St SW,Washington,DC,20032.0,270000.0,2.0,2.0,Congress Heights,1778.0,5700.0,1936.0,0.0,38.833082,-77.0096132,1.3497482233752272,2.2966930424606105
2024-03-08,Townhouse,56 53rd St SE,Washington,DC,20019.0,532000.0,4.0,3.5,Deanwood,1708.0,2863.0,1939.0,0.0,38.8877144,-76.9253004,0.31688194797919217,1.082817169718306
2024-05-14,Townhouse,4701 Bass Pl SE,Washington,DC,20019.0,241000.0,2.0,2.0,Marshall Heights,1004.0,2419.0,1946.0,0.0,38.8868334,-76.9348504,0.10706678674865214,0.44489891817185184
2024-04-05,Condo/Co-op,3011 Southern Ave Unit T-1,Temple Hills,MD,20748.0,85000.0,1.0,1.0,KINGS CROSSING CONDO-PHASE 1>,651.0,,2000.0,249.0,38.8509737,-76.9624605,1.1780426149854826,2.2786902892884067
2024-04-19,Townhouse,1358 Maple View Pl SE,Washington,DC,20020.0,677000.0,4.0,3.0,Anacostia,2076.0,4109.0,1933.0,0.0,38.8615009,-76.9879952,0.5757493955332652,0.6163212281033433
2024-04-10,Townhouse,2106 Young St SE,Washington,DC,20020.0,435000.0,4.0,2.5,Anacostia,1632.0,960.0,1991.0,0.0,38.8731756,-76.9760412,0.12594817392719315,1.1594782770547343
2024-05-17,Townhouse,1112 3rd St SE,Washington,DC,20003.0,1350000.0,4.0,3.5,Old City 1,2627.0,748.0,2011.0,99.0,38.8771092,-77.0018068,1.2459891067013578,0.22943997883094852
2024-05-27,Townhouse,4002 D St SE,Washington,DC,20019.0,640000.0,5.0,3.5,Fort Dupont Park,2679.0,4500.0,2024.0,0.0,38.8850855,-76.9465943,0.9421842809916431,0.9851738671906553
2024-05-17,Townhouse,3828 1st St SE,Washington,DC,20032.0,550000.0,3.0,3.5,Congress Heights,,2997.0,2023.0,0.0,38.8336785,-77.0055574,1.0068835600236317,1.9747132594421195
2024-04-23,Townhouse,1435 Howard Rd SE,Washington,DC,20020.0,549000.0,5.0,3.5,Randle Heights,2500.0,2338.0,2023.0,0.0,38.8588985,-76.9884389,0.6542005379369298,0.6810938860382403
2024-04-29,Townhouse,4040 D St SE,Washington,DC,20019.0,480000.0,4.0,2.0,Fort Dupont Park,1664.0,2940.0,1947.0,0.0,38.8850564,-76.9455706,0.8549493645484646,0.9183156489806721
2024-03-29,Condo/Co-op,5106 F St SE #5,Washington,DC,20019.0,155000.0,2.0,1.0,Marshall Heights,876.0,,2003.0,300.0,38.881724,-76.9282723,0.2755823868862231,1.2381738455752955
2024-03-22,Townhouse,2529 Elvans Rd SE,Washington,DC,20020.0,599999.0,3.0,3.5,Barry Farms,2592.0,2178.0,2023.0,0.0,38.8545116,-76.990112,0.9530888924515997,0.957261715528192
2024-03-08,Townhouse,609 6th Pl SW,Washington,DC,20024.0,855000.0,3.0,2.5,R. L. A. SW,2240.0,1440.0,1967.0,83.0,38.8816868,-77.0212384,0.5112548783588703,0.3247301868548114
2024-03-22,Single Family Residential,1707 Minnesota Ave SE,Washington,DC,20020.0,840000.0,4.0,3.0,Randle Heights,2861.0,2877.0,1929.0,0.0,38.868476,-76.9803657,0.598848507153371,1.422302556156574
2024-04-16,Single Family Residential,4267 Southern Ave,Capitol Heights,MD,20743.0,290000.0,2.0,2.0,BOULEVARD HEIGHTS,1760.0,4000.0,1946.0,0.0,38.8694021,-76.9389138,0.891777671255943,2.3308556518493164
2024-05-16,Townhouse,1540 Fort Davis St SE,Washington,DC,20020.0,365000.0,3.0,1.5,Fort Dupont Park,1364.0,3113.0,1942.0,0.0,38.8685376,-76.9466638,0.21470656500477672,2.5536108293622695
2024-04-12,Condo/Co-op,418 Woodcrest Dr SE Unit 418A,Washington,DC,20032.0,389000.0,2.0,2.5,Congress Heights,1464.0,,2018.0,258.0,38.838551,-76.9996617,0.36525499934463673,1.241887162778528
2024-03-28,Condo/Co-op,37 L St SE #304,Washington,DC,20003.0,495000.0,1.0,1.0,Old City 1,660.0,,2021.0,507.0,38.8772448,-77.0080904,1.2387785142120662,0.14543631686518244
2024-03-20,Townhouse,2214 Irving St SE,Washington,DC,20020.0,440000.0,5.0,2.5,Randle Heights,1536.0,2638.0,1951.0,0.0,38.8532,-76.9735751,0.3072993909258974,1.5025273890146638
2024-04-22,Townhouse,705 Kentucky Ave SE,Washington,DC,20003.0,1125000.0,4.0,3.5,Old City 1,1783.0,1012.0,1916.0,0.0,38.8808681,-76.9831965,0.6181137649009822,0.16871311701207198
2024-04-15,Condo/Co-op,1211 Van St SE Ph 2,Washington,DC,20003.0,1325000.0,2.0,2.0,CAPITOL RIVERFRONT,1814.0,,2020.0,1245.0,38.87628,-77.0085016,1.2158345721850827,0.10479076586615994
2024-05-17,Townhouse,1521 23rd St SE,Washington,DC,20020.0,450000.0,3.0,2.0,Randle Heights,1598.0,1666.0,1925.0,0.0,38.8712873,-76.973416,0.1943435155057847,1.4682621607418282
2024-04-05,Condo/Co-op,3926-D Stone Gate Dr Unit D,Suitland,MD,20746.0,110000.0,2.0,1.0,STONEGATE CONDO- PHASE II,675.0,,1961.0,374.0,38.861505,-76.948215,0.7759347216099642,3.3401542028440225
2024-04-26,Condo/Co-op,3864 9th St SE #202,Washington,DC,20032.0,138500.0,2.0,1.0,Congress Heights,682.0,,1949.0,410.0,38.8331877,-76.9915948,0.6488530459675957,1.3147600790393954
2024-06-03,Condo/Co-op,300 M St SW Unit N412,Washington,DC,20024.0,315000.0,1.0,1.5,R. L. A. SW,775.0,,1967.0,851.0,38.8759398,-77.0164585,0.5410868149081675,0.10668278980754428
2024-03-29,Townhouse,830 Wheeler Hill Dr SE,Washington,DC,20032.0,421000.0,4.0,3.0,Congress Heights,2387.0,,1978.0,0.0,38.8423234,-76.9944014,0.469854761861433,0.630534371983616
2024-04-26,Townhouse,1707 29th St SE,Washington,DC,20020.0,750000.0,6.0,4.0,Hillcrest,3150.0,5166.0,1941.0,0.0,38.8691493,-76.9660836,0.8697880638891583,2.066078143501829
2024-05-30,Townhouse,2123 15th St SE,Washington,DC,20020.0,585999.0,4.0,3.5,Anacostia,2000.0,1095.0,1905.0,0.0,38.8642199,-76.9840048,0.9366335283175685,0.982410048268543
2024-04-22,Townhouse,416 Independence Ave SE,Washington,DC,20003.0,1749000.0,4.0,3.0,Capitol Hill,2250.0,2300.0,1890.0,0.0,38.8878136,-76.9999113,1.023900797822024,0.5207167933036356
2024-05-24,Townhouse,2010 37th St SE Unit B,Washington,DC,20020.0,250000.0,2.0,1.0,Hillcrest,1225.0,,1940.0,376.0,38.8640863,-76.9533575,0.6068377376170083,3.1554782315337806
2024-03-08,Condo/Co-op,12 Galveston St SW #102,Washington,DC,20032.0,77500.0,1.0,1.0,Congress Heights,582.0,,1949.0,583.0,38.8238462,-77.0065884,1.8622459597346566,2.8344112689959866
2024-04-25,Multi-Family (2-4 Unit),2439 25th St SE,Washington,DC,20020.0,664900.0,,,Randle Heights,2448.0,4895.0,1954.0,0.0,38.8583363,-76.970211,0.20507092749671083,2.090042339441779
2024-03-20,Single Family Residential,623 Mellon St SE,Washington,DC,20032.0,360000.0,4.0,4.0,Congress Heights,1952.0,4500.0,1937.0,0.0,38.8457403,-76.9979371,0.8672689484750528,0.8564874274361826
2024-06-01,Single Family Residential,2533 36th St SE,Washington,DC,20020.0,650000.0,3.0,2.5,Hillcrest,1956.0,5063.0,1953.0,0.0,38.8586584,-76.9557519,1.229648166699006,3.139334638937162
